Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Trip Distance(km),Trip Time(Since journey start)(s)
30-nov.-2018 19:09:03.711,-,-,-,-,47,47,1395.75,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,1,0.63478708,-,0
30-nov.-2018 19:09:03.811,-,-,-,-,47,47,852,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,1
30-nov.-2018 19:09:03.910,-,-,-,-,47,47,852,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,1
30-nov.-2018 19:09:04.012,-,-,-,-,47,47,852,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,1
30-nov.-2018 19:09:04.112,-,-,-,-,47,47,852,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,1
30-nov.-2018 19:09:04.212,-,-,-,-,47,47,852,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,1
30-nov.-2018 19:09:04.312,-,-,-,-,47,47,852,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,1
30-nov.-2018 19:09:04.412,-,-,-,-,47,47,852,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,1
30-nov.-2018 19:09:04.510,-,-,-,-,47,47,811,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,1
30-nov.-2018 19:09:04.611,-,-,-,-,47,47,811,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,2
30-nov.-2018 19:09:04.710,-,-,-,-,47,47,811,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,2
30-nov.-2018 19:09:04.811,-,-,-,-,47,47,811,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,2
30-nov.-2018 19:09:04.911,-,-,-,-,47,47,811,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,2
30-nov.-2018 19:09:05.011,-,-,-,-,47,47,811,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,2
30-nov.-2018 19:09:05.110,-,-,-,-,47,47,811,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,2
30-nov.-2018 19:09:05.210,-,-,-,-,47,47,848,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,2
30-nov.-2018 19:09:05.310,-,-,-,-,47,47,848,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,2
30-nov.-2018 19:09:05.411,-,-,-,-,47,47,882.75,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,2
30-nov.-2018 19:09:05.511,-,-,-,-,47,47,882.75,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,2
30-nov.-2018 19:09:05.611,-,-,-,-,47,47,882.75,3,122,0,48.88010406,2.09109807,10,0.12442558,23,0,0,0.63478708,-,3
30-nov.-2018 19:09:05.711,-,-,-,-,47,47,1081.5,3,122,0,48.88010406,2.09109807,10,-,23,0,0,-,-,3
