Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),GPS Altitude(m),Acceleration Sensor(Z axis)(g),GPS Bearing(°),Trip Distance(km),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Accuracy(m),Engine RPM(rpm),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
16-avr.-2017 17:44:16.939,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:17.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:17.143,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:17.242,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:17.342,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:17.441,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:17.539,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:17.639,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:17.740,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:17.842,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:17.941,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:18.044,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:18.142,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:18.244,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:18.344,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:18.439,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:18.540,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:18.642,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:18.741,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:18.839,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:18.939,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:19.041,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:19.139,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:19.238,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:19.339,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:19.439,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:19.540,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:19.642,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:19.743,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:19.842,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:19.941,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:20.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:20.144,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:20.242,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:20.343,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:20.440,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:20.540,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:20.642,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:20.744,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:20.840,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:20.942,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:21.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:21.142,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:21.242,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:21.342,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:21.439,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:21.540,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:21.642,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:21.744,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:21.842,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:21.944,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:22.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:22.142,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:22.243,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:22.344,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:22.440,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:22.541,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:22.643,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:22.741,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:22.839,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:22.942,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:23.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:23.143,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:23.242,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:23.342,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:23.440,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:23.540,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:23.642,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:23.745,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:23.842,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:23.943,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:24.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:24.144,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:24.243,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:24.345,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:24.440,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:24.540,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:24.641,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:24.743,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:24.842,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:24.943,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:25.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:25.143,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:25.242,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:25.343,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:25.440,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:25.541,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:25.642,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:25.743,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:25.844,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:25.943,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:26.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:26.142,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:26.243,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:26.343,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:26.440,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:26.540,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:26.642,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:26.743,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:26.843,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:26.943,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:27.041,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:27.142,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:27.242,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:27.343,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:27.439,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:27.541,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:27.641,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:27.743,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:27.841,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:27.943,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:28.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:28.142,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:28.242,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:28.342,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:28.439,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:28.539,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:28.642,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:28.742,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:28.842,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:28.941,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:29.047,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:29.143,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:29.242,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:29.345,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:29.440,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:29.542,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:29.642,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:29.742,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:29.842,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:29.943,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:30.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:30.142,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:30.243,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:30.343,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:30.440,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:30.542,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:30.643,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:30.742,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:30.842,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:30.943,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
16-avr.-2017 17:44:31.042,-,-,-,74,-,310.25,-,48.88011551,2.09113669,8,1.37,226,-,0.03704,-
