Device Time, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Trip Distance(km),Trip Time(Since journey start)(s)
13-mai-2018 19:29:03.226,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-
13-mai-2018 19:29:03.326,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,49,-,-,0
13-mai-2018 19:29:03.426,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,49,-,-,0
13-mai-2018 19:29:03.525,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,48,-,0.00336806,0
13-mai-2018 19:29:03.625,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,48,-,0.00336806,0
13-mai-2018 19:29:03.727,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,48,-,0.00336806,0
13-mai-2018 19:29:03.827,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,47,-,0.00669306,0
13-mai-2018 19:29:03.928,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,47,-,0.00669306,0
13-mai-2018 19:29:04.029,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,47,-,0.00669306,0
13-mai-2018 19:29:04.126,-,-,-,-,81,-,-,-,-,-,-,-,9,-,-,-,47,-,0.00669306,0
13-mai-2018 19:29:04.227,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,0
13-mai-2018 19:29:04.325,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,0
13-mai-2018 19:29:04.426,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,0
13-mai-2018 19:29:04.525,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,1
13-mai-2018 19:29:04.625,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,1
13-mai-2018 19:29:04.727,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,1
13-mai-2018 19:29:04.826,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,1
13-mai-2018 19:29:04.925,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,1
13-mai-2018 19:29:05.026,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,1
13-mai-2018 19:29:05.125,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,1
13-mai-2018 19:29:05.226,-,-,-,-,81,-,-,-,-,-,-,-,9,-,23,-,47,-,0.00669306,1
13-mai-2018 19:29:05.326,-,-,-,-,81,-,2050.25,-,-,-,-,-,9,-,23,-,42,-,0.0258157,2
13-mai-2018 19:29:05.429,-,-,-,-,81,-,2050.25,-,-,-,-,-,10,-,23,-,42,-,0.0258157,2
13-mai-2018 19:29:05.526,-,-,-,-,81,84,2050.25,-,-,-,-,-,10,-,23,-,42,-,0.0258157,2
13-mai-2018 19:29:05.625,-,-,-,-,81,84,2050.25,-,-,-,-,-,10,-,23,-,42,-,0.0258157,2
13-mai-2018 19:29:05.727,-,-,-,-,81,84,2050.25,-,-,-,-,-,10,-,23,-,42,-,0.0258157,2
13-mai-2018 19:29:05.826,-,-,-,-,81,84,2050.25,-,-,-,-,-,10,-,23,-,42,-,0.0258157,2
13-mai-2018 19:29:05.926,-,-,-,-,81,84,2050.25,-,-,-,-,-,10,-,23,-,42,-,0.0258157,2
13-mai-2018 19:29:06.026,-,-,-,-,81,84,2050.25,-,-,-,-,-,10,-,23,-,42,-,0.0258157,2
13-mai-2018 19:29:06.128,-,-,-,-,81,84,1839,-,-,-,-,-,10,-,23,-,38,-,0.03498236,2
13-mai-2018 19:29:06.226,-,-,-,-,81,84,1839,-,-,-,-,-,10,-,23,-,38,-,0.03498236,2
13-mai-2018 19:29:06.326,-,-,-,-,81,84,1839,-,-,-,-,-,10,-,24,-,38,-,0.03498236,3
13-mai-2018 19:29:06.427,-,-,-,-,81,84,1839,-,-,-,-,-,12,-,24,-,38,-,0.03498236,3
13-mai-2018 19:29:06.525,-,-,-,-,81,84,1839,-,-,-,-,-,12,-,24,-,38,-,0.03498236,3
13-mai-2018 19:29:06.625,-,-,-,-,81,84,1839,-,-,-,-,-,12,-,24,-,38,-,0.03498236,3
13-mai-2018 19:29:06.726,-,-,-,-,81,84,1839,-,-,-,-,-,12,-,24,-,38,-,0.03498236,3
13-mai-2018 19:29:06.825,-,-,-,-,81,84,1839,-,-,-,-,-,12,-,24,-,38,-,0.03498236,3
13-mai-2018 19:29:06.925,-,-,-,-,81,84,1839,-,-,-,-,-,12,-,24,-,38,-,0.03498236,3
13-mai-2018 19:29:07.025,-,-,-,-,81,84,1839,-,-,-,-,-,12,-,24,-,38,-,0.03498236,3
13-mai-2018 19:29:07.125,-,-,-,-,81,84,1839,-,-,-,-,-,12,-,24,-,38,-,0.03498236,3
13-mai-2018 19:29:07.225,-,-,-,-,81,84,1839,-,-,-,-,-,12,-,24,-,38,-,0.03498236,3
13-mai-2018 19:29:07.325,-,-,-,-,81,84,1513.75,-,-,-,-,-,12,-,24,-,31,-,0.0464632,4
13-mai-2018 19:29:07.425,-,-,-,-,81,84,1513.75,3,-,-,-,-,11,-,24,-,31,-,0.0464632,4
13-mai-2018 19:29:07.526,-,-,-,-,81,84,1513.75,3,-,-,-,-,11,-,24,-,31,-,0.0464632,4
13-mai-2018 19:29:07.625,-,-,-,-,81,84,1513.75,3,-,-,-,-,11,-,24,-,31,-,0.0464632,4
13-mai-2018 19:29:07.726,-,-,-,-,81,84,1513.75,3,-,-,-,-,11,-,24,-,31,-,0.0464632,4
13-mai-2018 19:29:07.826,-,-,-,-,81,84,1513.75,3,-,-,-,-,11,-,24,-,31,-,0.0464632,4
13-mai-2018 19:29:07.926,-,-,-,-,81,84,1513.75,3,-,-,-,-,11,-,24,-,31,-,0.0464632,4
13-mai-2018 19:29:08.025,-,-,-,-,80,84,1513.75,3,-,-,-,-,11,-,24,-,31,-,0.0464632,4
13-mai-2018 19:29:08.125,-,-,-,-,80,84,1173.25,3,-,-,-,-,11,-,24,-,25,-,0.05246764,4
13-mai-2018 19:29:08.225,-,-,-,-,80,84,1173.25,3,-,-,-,-,11,-,25,-,25,-,0.05246764,4
13-mai-2018 19:29:08.327,-,-,-,-,80,84,1173.25,3,-,-,-,-,11,-,25,-,25,-,0.05246764,4
13-mai-2018 19:29:08.425,-,-,-,-,80,84,1173.25,3,-,-,-,-,9,-,25,-,25,-,0.05246764,4
13-mai-2018 19:29:08.532,-,-,-,-,80,84,1173.25,3,-,-,-,-,9,-,25,-,25,-,0.05246764,4
13-mai-2018 19:29:08.625,-,-,-,-,80,84,1173.25,3,-,-,-,-,9,-,25,-,25,-,0.05246764,4
13-mai-2018 19:29:08.725,-,-,-,-,80,84,1173.25,3,-,-,-,-,9,-,25,-,25,-,0.05246764,5
13-mai-2018 19:29:08.826,-,-,-,-,80,84,982.5,3,-,-,-,-,9,-,25,-,18,-,0.05665417,5
13-mai-2018 19:29:08.925,-,-,-,-,80,84,982.5,3,-,-,-,-,9,-,25,-,18,-,0.05665417,5
13-mai-2018 19:29:09.025,-,-,-,-,80,84,926.5,3,-,-,-,-,9,-,25,-,16,-,0.0577025,5
13-mai-2018 19:29:09.127,-,-,-,-,80,84,926.5,3,-,-,-,-,9,-,25,-,16,-,0.0577025,5
13-mai-2018 19:29:09.226,-,-,-,-,80,84,902.75,3,-,-,-,-,9,-,25,-,16,-,0.0577025,5
13-mai-2018 19:29:09.325,-,-,-,-,80,84,902.75,3,-,-,-,-,9,-,25,-,16,-,0.0577025,5
13-mai-2018 19:29:09.427,-,-,-,-,80,84,902.75,3,135,193,48.88075256,2.09731555,11,-,25,17.49600029,14,-,0.05903167,6
13-mai-2018 19:29:09.526,-,-,-,-,80,84,902.75,3,135,193,48.88075256,2.09731555,11,-,25,17.49600029,14,-,0.05903167,6
13-mai-2018 19:29:09.626,-,-,-,-,80,84,902.75,3,135,193,48.88075256,2.09731555,11,-,25,17.49600029,14,-,0.05903167,6
13-mai-2018 19:29:09.726,-,-,-,-,80,84,902.75,3,135,193,48.88075256,2.09731555,11,-,25,17.49600029,14,-,0.05903167,6
13-mai-2018 19:29:09.828,-,-,-,-,80,84,890.25,3,135,193,48.88075256,2.09731555,11,-,25,17.49600029,14,-,0.05903167,6
13-mai-2018 19:29:09.927,-,-,-,-,80,84,890.25,3,135,193,48.88075256,2.09731555,11,-,25,17.49600029,8,-,0.06057778,6
13-mai-2018 19:29:10.027,-,-,-,-,80,84,890.25,3,135,193,48.88075256,2.09731555,11,-,25,17.49600029,8,-,0.06057778,6
13-mai-2018 19:29:10.134,-,-,-,-,80,84,863,3,135,193,48.88075256,2.09731555,11,-,25,17.49600029,6,-,0.06106583,6
13-mai-2018 19:29:10.226,-,-,-,-,80,84,863,3,135,193,48.88075256,2.09731555,11,-,26,17.49600029,6,-,0.06106583,6
13-mai-2018 19:29:10.328,-,-,-,-,80,84,875,3,135,193,48.88075256,2.09731555,11,-,26,17.49600029,6,-,0.06106583,7
13-mai-2018 19:29:10.427,-,-,-,-,80,84,875,3,135,193.8999939,48.88071442,2.09730101,10,-,26,17.74799919,4,-,0.0614075,7
13-mai-2018 19:29:10.526,-,-,-,-,80,84,872,3,135,193.8999939,48.88071442,2.09730101,10,-,26,17.74799919,4,-,0.0614075,7
13-mai-2018 19:29:10.627,-,-,-,-,80,84,872,3,135,193.8999939,48.88071442,2.09730101,10,-,26,17.74799919,3,-,0.06160097,7
13-mai-2018 19:29:10.730,-,-,-,-,80,84,883,3,135,193.8999939,48.88071442,2.09730101,10,-,26,17.74799919,3,-,0.06160097,7
13-mai-2018 19:29:10.826,-,-,-,-,80,84,883,3,135,193.8999939,48.88071442,2.09730101,10,-,26,17.74799919,2,-,0.06174264,7
13-mai-2018 19:29:10.927,-,-,-,-,80,84,883,3,135,193.8999939,48.88071442,2.09730101,10,-,26,17.74799919,2,-,0.06174264,7
13-mai-2018 19:29:11.033,-,-,-,-,80,84,866.25,3,135,193.8999939,48.88071442,2.09730101,10,-,26,17.74799919,1,-,0.06184389,7
13-mai-2018 19:29:11.126,-,-,-,-,80,84,866.25,3,135,193.8999939,48.88071442,2.09730101,10,-,26,17.74799919,1,-,0.06184389,7
13-mai-2018 19:29:11.229,-,-,-,-,80,84,876.25,3,135,193.8999939,48.88071442,2.09730101,10,-,26,17.74799919,1,-,0.06184389,7
13-mai-2018 19:29:11.326,-,-,-,-,80,84,876.25,3,135,193.8999939,48.88071442,2.09730101,10,-,26,17.74799919,1,-,0.06191333,8
13-mai-2018 19:29:11.426,-,-,-,-,80,84,876.25,3,135,192.1000061,48.88072586,2.09730124,11,-,26,1.65600002,1,-,0.06191333,8
13-mai-2018 19:29:11.526,-,-,-,-,80,84,870.5,3,135,192.1000061,48.88072586,2.09730124,11,-,26,1.65600002,0,-,0.06191333,8
13-mai-2018 19:29:11.626,-,-,-,-,80,84,870.5,3,135,192.1000061,48.88072586,2.09730124,11,-,26,1.65600002,0,-,0.06191333,8
13-mai-2018 19:29:11.728,-,-,-,-,80,84,864.75,3,135,192.1000061,48.88072586,2.09730124,11,-,26,1.65600002,0,-,0.06191333,8
13-mai-2018 19:29:11.840,-,-,-,-,80,84,864.75,3,135,192.1000061,48.88072586,2.09730124,11,-,26,1.65600002,0,-,0.06191333,8
13-mai-2018 19:29:11.927,-,-,-,-,80,84,864.75,3,135,192.1000061,48.88072586,2.09730124,11,-,26,1.65600002,0,-,0.06191333,8
13-mai-2018 19:29:12.026,-,-,-,-,80,84,873.5,3,135,192.1000061,48.88072586,2.09730124,11,-,26,1.65600002,0,-,0.06191333,8
13-mai-2018 19:29:12.128,-,-,-,-,80,84,873.5,3,135,192.1000061,48.88072586,2.09730124,11,-,26,1.65600002,0,-,0.06191333,8
13-mai-2018 19:29:12.227,-,-,-,-,80,84,870,3,135,192.1000061,48.88072586,2.09730124,11,-,26,1.65600002,0,-,0.06191333,8
13-mai-2018 19:29:12.327,-,-,-,-,80,84,870,3,135,192.1000061,48.88072586,2.09730124,11,-,26,1.65600002,0,-,0.06191333,9
13-mai-2018 19:29:12.429,-,-,-,-,80,84,868.5,3,135,0,48.88072205,2.09729671,10,-,26,0,0,-,0.06191333,9
13-mai-2018 19:29:12.526,-,-,-,-,80,84,868.5,3,135,0,48.88072205,2.09729671,10,-,26,0,0,-,0.06191333,9
13-mai-2018 19:29:12.626,-,-,-,-,80,84,868.5,3,135,0,48.88072205,2.09729671,10,-,26,0,0,-,0.06191333,9
13-mai-2018 19:29:12.726,-,-,-,-,80,84,859.5,3,135,0,48.88072205,2.09729671,10,-,26,0,0,-,0.06191333,9
13-mai-2018 19:29:12.827,-,-,-,-,80,84,859.5,3,135,0,48.88072205,2.09729671,10,-,26,0,0,-,0.06191333,9
13-mai-2018 19:29:12.930,-,-,-,-,80,84,859.5,3,135,0,48.88072205,2.09729671,10,-,26,0,0,-,0.06191333,9
13-mai-2018 19:29:13.027,-,-,-,-,80,84,840.25,3,135,0,48.88072205,2.09729671,10,-,26,0,0,-,0.06191333,9
13-mai-2018 19:29:13.126,-,-,-,-,80,84,840.25,3,135,0,48.88072205,2.09729671,10,-,26,0,0,-,0.06191333,9
13-mai-2018 19:29:13.226,-,-,-,-,80,84,848.25,3,135,0,48.88072205,2.09729671,10,-,26,0,0,-,0.06191333,9
13-mai-2018 19:29:13.327,-,-,-,-,80,84,848.25,3,135,0,48.88072205,2.09729671,10,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:13.426,-,-,-,-,80,84,848.25,3,136,0,48.88071823,2.09729695,10,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:13.526,-,-,-,-,80,84,850.5,3,136,0,48.88071823,2.09729695,12,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:13.626,-,-,-,-,80,84,850.5,3,136,0,48.88071823,2.09729695,12,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:13.726,-,-,-,-,80,84,848.25,3,136,0,48.88071823,2.09729695,12,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:13.826,-,-,-,-,80,84,848.25,3,136,0,48.88071823,2.09729695,12,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:13.926,-,-,-,-,80,84,848.25,3,136,0,48.88071823,2.09729695,12,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:14.026,-,-,-,-,80,84,845,3,136,0,48.88071823,2.09729695,12,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:14.126,-,-,-,-,80,84,845,3,136,0,48.88071823,2.09729695,12,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:14.226,-,-,-,-,80,84,847,3,136,0,48.88071823,2.09729695,12,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:14.326,-,-,-,-,80,84,847,3,136,0,48.88071823,2.09729695,12,-,26,0,0,-,0.06191333,10
13-mai-2018 19:29:14.426,-,-,-,-,80,84,847,3,136,0,48.88071442,2.09729791,11,-,26,0,0,-,0.06191333,11
13-mai-2018 19:29:14.526,-,-,-,-,80,84,847,3,136,0,48.88071442,2.09729791,11,-,26,0,0,-,0.06191333,11
13-mai-2018 19:29:14.626,-,-,-,-,80,84,847,3,136,0,48.88071442,2.09729791,11,-,26,0,0,-,0.06191333,11
13-mai-2018 19:29:14.726,-,-,-,-,80,84,847,3,136,0,48.88071442,2.09729791,11,-,26,0,0,-,0.06191333,11
13-mai-2018 19:29:14.826,-,-,-,-,80,84,845.75,3,136,0,48.88071442,2.09729791,11,-,26,0,0,-,0.06191333,11
13-mai-2018 19:29:14.926,-,-,-,-,80,84,845.75,3,136,0,48.88071442,2.09729791,11,-,26,0,0,-,0.06191333,11
13-mai-2018 19:29:15.029,-,-,-,-,80,84,845.75,3,136,0,48.88071442,2.09729791,11,-,26,0,0,-,0.06191333,11
13-mai-2018 19:29:15.127,-,-,-,-,80,84,857.75,3,136,0,48.88071442,2.09729791,11,-,26,0,0,-,0.06191333,11
13-mai-2018 19:29:15.228,-,-,-,-,80,84,857.75,3,136,0,48.88071442,2.09729791,11,-,26,0,0,-,0.06191333,11
13-mai-2018 19:29:15.329,-,-,-,-,80,84,844.5,3,136,0,48.88071442,2.09729791,11,-,26,0,0,-,0.06191333,12
13-mai-2018 19:29:15.427,-,-,-,-,80,84,844.5,3,136,0,48.88071442,2.09729671,11,-,26,0,0,-,0.06191333,12
13-mai-2018 19:29:15.531,-,-,-,-,80,84,844.5,3,136,0,48.88071442,2.09729671,11,-,26,0,0,-,0.06191333,12
13-mai-2018 19:29:15.627,-,-,-,-,80,84,840.25,3,136,0,48.88071442,2.09729671,11,-,26,0,0,-,0.06191333,12
13-mai-2018 19:29:15.726,-,-,-,-,80,84,840.25,3,136,0,48.88071442,2.09729671,11,-,26,0,0,-,0.06191333,12
13-mai-2018 19:29:15.829,-,-,-,-,80,84,851.5,3,136,0,48.88071442,2.09729671,11,-,26,0,0,-,0.06191333,12
13-mai-2018 19:29:15.927,-,-,-,-,80,84,851.5,3,136,0,48.88071442,2.09729671,11,-,26,0,0,-,0.06191333,12
13-mai-2018 19:29:16.031,-,-,-,-,80,84,851.5,3,136,0,48.88071442,2.09729671,11,-,26,0,0,-,0.06191333,12
13-mai-2018 19:29:16.126,-,-,-,-,80,84,851.5,3,136,0,48.88071442,2.09729671,11,-,26,0,0,-,0.06191333,12
13-mai-2018 19:29:16.226,-,-,-,-,81,84,851.5,3,136,0,48.88071442,2.09729671,11,-,26,0,0,-,0.06191333,12
13-mai-2018 19:29:16.328,-,-,-,-,81,84,851.5,3,136,0,48.88071442,2.09729671,11,-,26,0,0,-,0.06191333,13
13-mai-2018 19:29:16.426,-,-,-,-,81,84,851.5,3,136,0,48.8807106,2.09729338,11,-,26,0,0,-,0.06191333,13
13-mai-2018 19:29:16.531,-,-,-,-,81,84,851.5,3,136,0,48.8807106,2.09729338,11,-,26,0,0,-,0.06191333,13
13-mai-2018 19:29:16.627,-,-,-,-,81,84,842.25,3,136,0,48.8807106,2.09729338,11,-,26,0,0,-,0.06191333,13
13-mai-2018 19:29:16.726,-,-,-,-,81,84,842.25,3,136,0,48.8807106,2.09729338,11,-,26,0,0,-,0.06191333,13
13-mai-2018 19:29:16.827,-,-,-,-,81,84,847.75,3,136,0,48.8807106,2.09729338,11,-,26,0,0,-,0.06191333,13
13-mai-2018 19:29:16.930,-,-,-,-,81,84,847.75,3,136,0,48.8807106,2.09729338,11,-,26,0,0,-,0.06191333,13
13-mai-2018 19:29:17.027,-,-,-,-,81,84,842.25,3,136,0,48.8807106,2.09729338,11,-,26,0,0,-,0.06191333,13
13-mai-2018 19:29:17.130,-,-,-,-,81,84,842.25,3,136,0,48.8807106,2.09729338,11,-,26,0,0,-,0.06191333,13
13-mai-2018 19:29:17.229,-,-,-,-,81,84,842.25,3,136,0,48.8807106,2.09729338,11,-,26,0,0,-,0.06191333,13
13-mai-2018 19:29:17.327,-,-,-,-,81,84,840,3,136,0,48.8807106,2.09729338,11,-,26,0,0,-,0.06191333,14
13-mai-2018 19:29:17.430,-,-,-,-,81,84,840,3,136,0,48.88070679,2.09729075,11,-,26,0,0,-,0.06191333,14
13-mai-2018 19:29:17.525,-,-,-,-,81,84,840,3,136,0,48.88070679,2.09729075,11,-,26,0,0,-,0.06191333,14
13-mai-2018 19:29:17.625,-,-,-,-,81,84,847.5,3,136,0,48.88070679,2.09729075,11,-,26,0,0,-,0.06191333,14
13-mai-2018 19:29:17.726,-,-,-,-,81,84,847.5,3,136,0,48.88070679,2.09729075,11,-,26,0,0,-,0.06191333,14
13-mai-2018 19:29:17.828,-,-,-,-,81,84,847.5,3,136,0,48.88070679,2.09729075,11,-,26,0,0,-,0.06191333,14
13-mai-2018 19:29:17.926,-,-,-,-,81,84,842.5,3,136,0,48.88070679,2.09729075,11,-,26,0,0,-,0.06191333,14
13-mai-2018 19:29:18.026,-,-,-,-,81,84,842.5,3,136,0,48.88070679,2.09729075,11,-,27,0,0,-,0.06191333,14
13-mai-2018 19:29:18.126,-,-,-,-,81,84,849.5,3,136,0,48.88070679,2.09729075,11,-,27,0,0,-,0.06191333,14
13-mai-2018 19:29:18.226,-,-,-,-,81,84,849.5,3,136,0,48.88070679,2.09729075,11,-,27,0,0,-,0.06191333,14
13-mai-2018 19:29:18.326,-,-,-,-,81,84,849.5,3,136,0,48.88070679,2.09729075,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:18.426,-,-,-,-,81,84,843.5,3,136,0,48.88070679,2.09729195,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:18.525,-,-,-,-,81,84,843.5,3,136,0,48.88070679,2.09729195,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:18.626,-,-,-,-,81,84,854.75,3,136,0,48.88070679,2.09729195,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:18.726,-,-,-,-,81,84,854.75,3,136,0,48.88070679,2.09729195,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:18.826,-,-,-,-,81,84,852.75,3,136,0,48.88070679,2.09729195,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:18.926,-,-,-,-,81,84,852.75,3,136,0,48.88070679,2.09729195,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:19.026,-,-,-,-,81,84,852.75,3,136,0,48.88070679,2.09729195,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:19.126,-,-,-,-,81,84,852.75,3,136,0,48.88070679,2.09729195,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:19.226,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729195,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:19.328,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729195,11,-,27,0,0,-,0.06191333,15
13-mai-2018 19:29:19.426,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729218,11,-,27,0,0,-,0.06191333,16
13-mai-2018 19:29:19.526,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729218,11,-,27,0,0,-,0.06191333,16
13-mai-2018 19:29:19.625,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729218,11,-,27,0,0,-,0.06191333,16
13-mai-2018 19:29:19.727,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729218,11,-,27,0,0,-,0.06191333,16
13-mai-2018 19:29:19.827,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729218,11,-,27,0,0,-,0.06191333,16
13-mai-2018 19:29:19.926,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729218,11,-,27,0,0,-,0.06191333,16
13-mai-2018 19:29:20.029,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729218,11,-,27,0,0,-,0.06191333,16
13-mai-2018 19:29:20.128,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729218,11,-,27,0,0,-,0.06191333,16
13-mai-2018 19:29:20.226,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729218,11,-,27,0,0,-,0.06191333,16
13-mai-2018 19:29:20.325,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729218,11,-,27,0,0,-,0.06191333,16
13-mai-2018 19:29:20.426,-,-,-,-,81,84,844,3,136,0,48.88070679,2.09729266,11,-,27,0,0,-,0.06191333,17
13-mai-2018 19:29:20.526,-,-,-,-,81,84,843.5,3,136,0,48.88070679,2.09729266,11,-,27,0,0,-,0.06191333,17
13-mai-2018 19:29:20.628,-,-,-,-,81,84,843.5,3,136,0,48.88070679,2.09729266,11,-,27,0,0,-,0.06191333,17
13-mai-2018 19:29:20.726,-,-,-,-,81,84,843.5,3,136,0,48.88070679,2.09729266,11,-,27,0,0,-,0.06191333,17
13-mai-2018 19:29:20.826,-,-,-,-,81,84,843.5,3,136,0,48.88070679,2.09729266,11,-,27,0,0,-,0.06191333,17
13-mai-2018 19:29:20.926,-,-,-,-,81,84,843.5,3,136,0,48.88070679,2.09729266,11,-,27,0,0,-,0.06191333,17
13-mai-2018 19:29:21.026,-,-,-,-,81,84,843.5,3,136,0,48.88070679,2.09729266,11,-,27,0,0,-,0.06191333,17
13-mai-2018 19:29:21.127,-,-,-,-,81,84,843.5,3,136,0,48.88070679,2.09729266,11,-,27,0,0,-,0.06191333,17
13-mai-2018 19:29:21.236,-,-,-,-,81,84,843.5,3,136,0,48.88070679,2.09729266,11,-,27,0,0,-,0.06191333,17
13-mai-2018 19:29:21.327,-,-,-,-,81,83,843.5,3,136,0,48.88070679,2.09729266,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:21.427,-,-,-,-,81,83,843.5,3,136,0,48.88070679,2.097296,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:21.526,-,-,-,-,81,83,843.5,3,136,0,48.88070679,2.097296,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:21.626,-,-,-,-,81,83,843.5,3,136,0,48.88070679,2.097296,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:21.734,-,-,-,-,81,83,845,3,136,0,48.88070679,2.097296,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:21.828,-,-,-,-,81,83,845,3,136,0,48.88070679,2.097296,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:21.927,-,-,-,-,81,83,845,3,136,0,48.88070679,2.097296,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:22.031,-,-,-,-,81,83,845,3,136,0,48.88070679,2.097296,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:22.130,-,-,-,-,81,83,845,3,136,0,48.88070679,2.097296,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:22.233,-,-,-,-,81,83,845,3,136,0,48.88070679,2.097296,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:22.331,-,-,-,-,81,83,845,3,136,0,48.88070679,2.097296,11,-,27,0,0,-,0.06191333,18
13-mai-2018 19:29:22.427,-,-,-,-,81,83,845,3,136,0,48.88070679,2.09729671,11,-,27,0,0,-,0.06191333,19
13-mai-2018 19:29:22.527,-,-,-,-,81,83,853.25,3,136,0,48.88070679,2.09729671,11,-,27,0,0,-,0.06191333,19
13-mai-2018 19:29:22.626,-,-,-,-,81,83,853.25,3,136,0,48.88070679,2.09729671,11,-,27,0,0,-,0.06191333,19
13-mai-2018 19:29:22.726,-,-,-,-,81,83,853.25,3,136,0,48.88070679,2.09729671,11,-,27,0,0,-,0.06191333,19
13-mai-2018 19:29:22.833,-,-,-,-,81,83,853.25,3,136,0,48.88070679,2.09729671,11,-,27,0,0,-,0.06191333,19
13-mai-2018 19:29:22.927,-,-,-,-,81,83,853.25,3,136,0,48.88070679,2.09729671,11,-,27,0,0,-,0.06191333,19
13-mai-2018 19:29:23.027,-,-,-,-,81,83,853.25,3,136,0,48.88070679,2.09729671,11,-,27,0,0,-,0.06191333,19
13-mai-2018 19:29:23.130,-,-,-,-,81,83,853.25,3,136,0,48.88070679,2.09729671,11,-,27,0,0,-,0.06191333,19
13-mai-2018 19:29:23.226,-,-,-,-,81,83,853.25,3,136,0,48.88070679,2.09729671,11,-,27,0,0,-,0.06191333,19
13-mai-2018 19:29:23.331,-,-,-,-,81,83,839.25,3,136,0,48.88070679,2.09729671,11,-,27,0,0,-,0.06191333,19
